file,expected_class,predicted_class,predicted_confidence,expected_class_confidence,flag
external/inaturalist/thith-polanga/235477596_418791488.jpg,thith-polanga,kunakatuwa,0.1042,0.0416,mismatch
external/inaturalist/thith-polanga/238224377_424089249.jpg,thith-polanga,kana-ulla,0.1846,0.1755,mismatch
external/inaturalist/thith-polanga/238224377_424089271.jpg,thith-polanga,kana-ulla,0.1684,0.1104,mismatch
external/inaturalist/thith-polanga/239475333_426512330.jpg,thith-polanga,arani-dathkatiya,0.0988,0.0138,mismatch
external/inaturalist/thith-polanga/239475333_426512514.jpg,thith-polanga,vayiri-dathkatiya,0.1368,0.0149,mismatch
external/inaturalist/thith-polanga/241807376_431009444.jpg,thith-polanga,arani-dathkatiya,0.2096,0.0100,mismatch
external/inaturalist/thith-polanga/242047625_431473671.jpg,thith-polanga,thith-polanga,0.3600,0.3600,
external/inaturalist/thith-polanga/242047625_431473711.jpg,thith-polanga,thith-polanga,0.1789,0.1789,
external/inaturalist/thith-polanga/242402222_432155006.jpg,thith-polanga,arani-dathkatiya,0.1125,0.0056,mismatch
external/inaturalist/thith-polanga/244493843_436126615.jpg,thith-polanga,pimbura,0.3545,0.1453,mismatch
external/inaturalist/thith-polanga/244493843_436127327.jpg,thith-polanga,kunakatuwa,0.1582,0.0423,mismatch
external/inaturalist/thith-polanga/25090110_38830052.jpg,thith-polanga,thith-polanga,0.5983,0.5983,
external/inaturalist/thith-polanga/25090110_38830437.jpg,thith-polanga,thith-polanga,0.2804,0.2804,
external/inaturalist/thith-polanga/259435369_465713342.jpg,thith-polanga,depath-naya,0.1096,0.0866,mismatch
external/inaturalist/thith-polanga/259435369_465713381.jpg,thith-polanga,thith-polanga,0.3537,0.3537,
external/inaturalist/thith-polanga/260705689_468233576.jpg,thith-polanga,thel-karawala,0.4579,0.0116,mismatch
external/inaturalist/thith-polanga/260887370_468593959.jpg,thith-polanga,pimbura,0.2922,0.1510,mismatch
external/inaturalist/thith-polanga/263913616_474196165.jpg,thith-polanga,kunakatuwa,0.3466,0.0521,mismatch
external/inaturalist/thith-polanga/263913616_474196189.jpg,thith-polanga,thith-polanga,0.2304,0.2304,
external/inaturalist/thith-polanga/263913616_474196192.jpg,thith-polanga,vayiri-dathkatiya,0.5402,0.0173,mismatch
external/inaturalist/thith-polanga/267701807_481117003.jpg,thith-polanga,thith-polanga,0.1829,0.1829,
external/inaturalist/thith-polanga/267701807_481138724.jpg,thith-polanga,aharakukka,0.1375,0.0527,mismatch
external/inaturalist/thith-polanga/325933651_590213550.jpg,thith-polanga,depath-naya,0.2861,0.1552,mismatch
external/inaturalist/thith-polanga/32815328_51495644.jpg,thith-polanga,thith-polanga,0.6313,0.6313,
external/inaturalist/thith-polanga/335487237_609468134.jpg,thith-polanga,thith-polanga,0.8934,0.8934,
external/inaturalist/thith-polanga/339806761_618234119.jpg,thith-polanga,kandukara-mukalan-thelissa,0.2301,0.0016,mismatch
external/inaturalist/thith-polanga/339806761_618234155.jpg,thith-polanga,mudu-karawala,0.2659,0.0028,mismatch
external/inaturalist/thith-polanga/339806761_618234200.jpg,thith-polanga,aharakukka,0.1522,0.0814,mismatch
external/inaturalist/thith-polanga/339806761_618234230.jpg,thith-polanga,daara-randanakaya,0.1296,0.0034,mismatch
external/inaturalist/thith-polanga/339806761_618234262.jpg,thith-polanga,garandiya,0.2101,0.0105,mismatch
external/inaturalist/thith-polanga/339806761_618234283.jpg,thith-polanga,kandukara-mukalan-thelissa,0.2642,0.0054,mismatch
external/inaturalist/thith-polanga/339806761_618234326.jpg,thith-polanga,daara-randanakaya,0.2341,0.0059,mismatch
external/inaturalist/thith-polanga/341066074_620804348.jpg,thith-polanga,nidi-mapila,0.2877,0.0023,mismatch
external/inaturalist/thith-polanga/348061918_634729908.jpg,thith-polanga,thith-polanga,0.2271,0.2271,
external/inaturalist/thith-polanga/348061918_634729910.jpg,thith-polanga,aharakukka,0.2530,0.0375,mismatch
external/inaturalist/thith-polanga/350778567_640066369.jpg,thith-polanga,thith-polanga,0.7063,0.7063,
external/inaturalist/thith-polanga/367017707_670216524.jpg,thith-polanga,depath-naya,0.1882,0.1146,mismatch
external/inaturalist/thith-polanga/367017707_670274203.jpg,thith-polanga,aharakukka,0.3558,0.0311,mismatch
external/inaturalist/thith-polanga/37335686_59168291.jpg,thith-polanga,aharakukka,0.3527,0.0077,mismatch
external/inaturalist/thith-polanga/381287623_697652878.jpg,thith-polanga,vayiri-dathkatiya,0.2186,0.0025,mismatch
external/inaturalist/thith-polanga/382797968_700563203.jpg,thith-polanga,thith-polanga,0.2387,0.2387,
external/inaturalist/thith-polanga/90009408_148702909.jpg,thith-polanga,pimbura,0.3249,0.1902,mismatch
external/inaturalist/thith-polanga/90009408_148702927.jpg,thith-polanga,pimbura,0.3665,0.1116,mismatch
external/inaturalist/thith-polanga/90009408_148702952.jpg,thith-polanga,kunakatuwa,0.2330,0.1036,mismatch
external/inaturalist/thith-polanga/90009408_148702979.jpg,thith-polanga,alu-randanakaya,0.3101,0.1142,mismatch
external/inaturalist/thith-polanga/90009408_148702997.jpg,thith-polanga,pimbura,0.1932,0.0407,mismatch
external/inaturalist/thith-polanga/90009408_148703014.jpg,thith-polanga,pimbura,0.2336,0.0489,mismatch
external/inaturalist/thith-polanga/96700325_160687429.jpg,thith-polanga,thith-polanga,0.3891,0.3891,
